2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00
30.0,30.0,10.0,10.0,30.0,50.0,30.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,0.0,20.0,10.0,10.0,10.0,20.0,10.0,40.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.0,360.0,280.0,360.0,500.0,590.0,420.0,360.0,340.0,320.0,370.0,280.0,380.0,550.0,320.0,390.0,530.0,530.0,490.0,460.0,340.0,320.0,560.0,440.0,390.0,380.0,860.0,430.0,740.0,560.0,360.0,380.0,380.0,380.0,480.0,490.0,420.0,390.0,410.0,490.0,640.0,600.0,280.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,20.0,50.0,30.0,30.0,50.0,50.0,80.0,70.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,30.0,20.0,30.0,30.0,30.0,20.0,30.0,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,30.0,30.0,110.0,40.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,30.0,30.0,10.0,10.0,20.0,10.0,20.0,20.0,10.0,10.0,10.0,30.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,20.0,10.0,0.0,10.0,0.0,10.0,30.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,70.0,50.0,100.0,100.0,90.0,60.0,50.0,90.0,70.0,70.0,50.0,80.0,40.0,40.0,100.0,150.0,80.0,90.0,80.0,50.0,40.0,70.0,70.0,70.0,80.0,70.0,100.0,120.0,70.0,40.0,60.0,70.0,60.0,100.0,70.0,80.0,80.0,80.0,100.0,130.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,10.0,30.0,10.0,30.0,20.0,30.0,10.0,20.0,30.0,30.0,20.0,20.0,30.0,30.0,40.0,20.0,10.0,20.0,10.0,30.0,30.0,40.0,30.0,50.0,40.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,50.0,70.0,20.0,40.0,70.0,70.0,50.0,60.0,110.0,40.0,60.0,170.0,50.0,40.0,40.0,40.0,80.0,70.0,60.0,100.0,60.0,60.0,90.0,110.0,60.0,40.0,50.0,80.0,100.0,50.0,70.0,60.0,70.0,90.0,180.0,80.0,140.0,80.0,50.0,70.0,210.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0
140.0,140.0,140.0,110.0,110.0,190.0,150.0,160.0,170.0,140.0,130.0,110.0,160.0,130.0,170.0,110.0,130.0,260.0,170.0,150.0,170.0,140.0,170.0,150.0,170.0,150.0,130.0,120.0,120.0,260.0,190.0,120.0,150.0,190.0,180.0,230.0,180.0,260.0,200.0,150.0,170.0,320.0,120.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,40.0,40.0
550.0,580.0,470.0,950.0,1040.0,930.0,570.0,570.0,460.0,410.0,690.0,470.0,580.0,460.0,490.0,990.0,1070.0,960.0,640.0,730.0,450.0,470.0,750.0,580.0,560.0,470.0,560.0,960.0,1250.0,930.0,650.0,630.0,540.0,500.0,710.0,580.0,600.0,590.0,700.0,970.0,1230.0,1020.0,380.0,0.0,10.0,10.0,0.0,10.0,10.0,20.0,20.0,30.0,10.0,10.0,30.0,20.0,30.0,30.0
20.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,20.0,10.0,10.0,0.0,10.0,40.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,10.0,10.0,10.0,30.0,20.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,10.0,10.0,10.0,30.0,30.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,50.0,30.0,20.0,40.0,30.0,20.0,20.0,10.0,30.0,30.0,10.0,20.0,30.0,40.0,50.0,60.0,30.0,70.0,20.0,20.0,20.0,30.0,20.0,30.0,50.0,30.0,40.0,50.0,30.0,30.0,30.0,20.0,20.0,30.0,30.0,40.0,30.0,40.0,40.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720.0,780.0,1020.0,1620.0,1230.0,1240.0,840.0,810.0,570.0,590.0,950.0,710.0,670.0,700.0,1080.0,1550.0,1130.0,1130.0,880.0,850.0,610.0,690.0,970.0,890.0,870.0,780.0,1160.0,1540.0,1140.0,1100.0,730.0,720.0,670.0,650.0,940.0,710.0,880.0,800.0,1030.0,1640.0,1140.0,1030.0,500.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,20.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,30.0,10.0,40.0,20.0,30.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,20.0,40.0,40.0,30.0,50.0,20.0,10.0,20.0,40.0,30.0,20.0,20.0,30.0,60.0,50.0,40.0,20.0,10.0,20.0,10.0,50.0,20.0,10.0,20.0,10.0,40.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
20.0,20.0,30.0,80.0,20.0,20.0,20.0,50.0,90.0,20.0,20.0,20.0,30.0,40.0,50.0,80.0,30.0,30.0,60.0,70.0,40.0,30.0,40.0,30.0,40.0,40.0,30.0,60.0,30.0,40.0,30.0,40.0,40.0,30.0,30.0,20.0,30.0,50.0,30.0,70.0,40.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,20.0,10.0,30.0,30.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,30.0,30.0,110.0,50.0,40.0,30.0,40.0,20.0,30.0,40.0,20.0,20.0,30.0,20.0,80.0,60.0,50.0,80.0,60.0,30.0,20.0,40.0,30.0,30.0,30.0,40.0,110.0,50.0,30.0,50.0,20.0,40.0,30.0,40.0,20.0,30.0,40.0,30.0,110.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,40.0,40.0,20.0,30.0,30.0,40.0,30.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,30.0,10.0,20.0,40.0,20.0,20.0,30.0,40.0,20.0,40.0,40.0,20.0,30.0,40.0,20.0,40.0,20.0,30.0,20.0,30.0,40.0,40.0,20.0,30.0,20.0,50.0,40.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,10.0,0.0
5730.0,5850.0,5810.0,11250.0,6700.0,4870.0,5980.0,7250.0,4590.0,4920.0,5910.0,4900.0,6060.0,5750.0,5920.0,11980.0,6860.0,4960.0,7150.0,6590.0,4780.0,5780.0,5820.0,5360.0,6540.0,6280.0,6410.0,12350.0,7530.0,5200.0,6680.0,7250.0,5110.0,5870.0,5760.0,5590.0,6740.0,6360.0,6720.0,13260.0,7790.0,5550.0,4070.0,170.0,170.0,330.0,50.0,100.0,80.0,290.0,380.0,460.0,300.0,200.0,260.0,350.0,460.0,370.0
0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,70.0,70.0,90.0,120.0,110.0,60.0,80.0,40.0,50.0,90.0,80.0,60.0,70.0,60.0,90.0,120.0,130.0,100.0,80.0,30.0,60.0,90.0,70.0,80.0,70.0,60.0,100.0,120.0,110.0,80.0,70.0,60.0,70.0,80.0,70.0,80.0,70.0,80.0,120.0,120.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
50.0,70.0,60.0,100.0,110.0,90.0,70.0,110.0,70.0,50.0,70.0,50.0,70.0,80.0,50.0,80.0,140.0,90.0,120.0,180.0,130.0,70.0,90.0,70.0,110.0,70.0,150.0,80.0,120.0,90.0,70.0,110.0,70.0,60.0,90.0,50.0,90.0,70.0,70.0,70.0,120.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
100.0,90.0,80.0,120.0,170.0,140.0,140.0,100.0,80.0,90.0,130.0,110.0,120.0,110.0,90.0,110.0,200.0,130.0,120.0,130.0,90.0,90.0,140.0,130.0,120.0,120.0,110.0,170.0,170.0,120.0,90.0,90.0,100.0,80.0,120.0,110.0,120.0,120.0,110.0,180.0,160.0,160.0,50.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,20.0,20.0,10.0
490.0,470.0,470.0,810.0,790.0,610.0,470.0,640.0,430.0,420.0,560.0,470.0,490.0,520.0,470.0,820.0,820.0,550.0,460.0,470.0,400.0,420.0,610.0,700.0,490.0,530.0,450.0,1010.0,930.0,540.0,460.0,600.0,470.0,510.0,590.0,570.0,600.0,510.0,560.0,1070.0,800.0,650.0,340.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,40.0,50.0,20.0,60.0,50.0,40.0,50.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280.0,3330.0,740.0,530.0,450.0,1010.0,1270.0,2560.0,1150.0,2050.0,3990.0,1270.0,4210.0,820.0,780.0,360.0,460.0,610.0,820.0,2060.0,1040.0,1300.0,1720.0,980.0,2310.0,2550.0,970.0,530.0,420.0,590.0,1300.0,2100.0,1110.0,1340.0,4250.0,1260.0,2220.0,2500.0,920.0,400.0,650.0,550.0,710.0,40.0,50.0,560.0,580.0,200.0,250.0,370.0,120.0,190.0,150.0,310.0,860.0,600.0,670.0,1190.0
